Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag
-0.28429622,55,162,3515.6999999999994,3646.4499999999994,,,-38.18981685103652,1.0180860860365,-0.03820891287652529,2019-01-22 04:00:00+00:00,2019-02-09 00:00:00+00:00,17 days 20:00:00,Short1
0.18940635,595,609,5275.0,5399.75,,,22.617509445168707,1.0109327173312501,0.022637464454976365,2019-04-22 08:00:00+00:00,2019-04-24 16:00:00+00:00,2 days 08:00:00,Long1
0.17437586,680,741,5730.98,7344.03,,,280.13699791637066,1.1399830566292999,0.2803207296134343,2019-05-06 12:00:00+00:00,2019-05-17 00:00:00+00:00,10 days 12:00:00,Long1
0.12680205,753,776,7903.219999999999,7628.430000000001,,,-35.82865784944109,0.9847225299412501,-0.035751987797378634,2019-05-19 00:00:00+00:00,2019-05-22 20:00:00+00:00,3 days 20:00:00,Long1
0.11031007,938,991,9081.55,11022.01,,,212.94346587677546,1.1088125554246,0.2125637385688568,2019-06-18 20:00:00+00:00,2019-06-27 16:00:00+00:00,8 days 20:00:00,Long1
0.082431,995,999,12178.85,11616.29,,,-47.353111952669906,0.9807285926700001,-0.047168457612992876,2019-06-28 08:00:00+00:00,2019-06-29 00:00:00+00:00,0 days 16:00:00,Long1
0.08620313,1233,1253,11640.43,11395.23,,,-22.129880472807866,0.9928729968079,-0.022053981682807262,2019-08-07 00:00:00+00:00,2019-08-10 08:00:00+00:00,3 days 08:00:00,Long1
0.10742048,2297,2306,9339.19,9266.83,,,-8.772279732444956,0.9993337996448,-0.008744121278183796,2020-01-31 12:00:00+00:00,2020-02-02 00:00:00+00:00,1 days 12:00:00,Long1
0.10688008,2312,2315,9385.59,9270.0,,,-13.35122392302353,0.9969554758236001,-0.013309530354511425,2020-02-03 00:00:00+00:00,2020-02-03 12:00:00+00:00,0 days 12:00:00,Long1
0.09867193,2363,2387,10164.99,9983.18,,,-18.933573003234006,0.9940294099340501,-0.018876957576938025,2020-02-11 12:00:00+00:00,2020-02-15 12:00:00+00:00,4 days 00:00:00,Long1
0.11302655,2855,2858,8872.34,8648.41,,,-26.30019030445622,0.9901549629562499,-0.026226494363381002,2020-05-03 16:00:00+00:00,2020-05-04 04:00:00+00:00,0 days 12:00:00,Long1
0.11258249000000001,2867,2893,8905.0,8622.78,,,-32.759690886085885,0.9866605582861001,-0.03267646153846131,2020-05-05 16:00:00+00:00,2020-05-10 00:00:00+00:00,4 days 08:00:00,Long1
0.1033459,3018,3034,9697.72,9468.81,,,-24.64730111536348,0.9903911463634999,-0.024592715091794743,2020-05-30 20:00:00+00:00,2020-06-02 12:00:00+00:00,2 days 16:00:00,Long1
0.10193647,3046,3051,9829.39,9696.6,,,-14.53134909822756,0.99520524692765,-0.014502730586536776,2020-06-04 12:00:00+00:00,2020-06-05 08:00:00+00:00,0 days 20:00:00,Long1
0.08342032,3445,3447,12009.4,11733.03,,,-24.045174392488647,0.9903005540888,-0.02400130023148514,2020-08-10 00:00:00+00:00,2020-08-10 08:00:00+00:00,0 days 08:00:00,Long1
0.08450505,3480,3483,11852.4,11750.65,,,-9.595677297701151,0.9972884602012501,-0.009580466825284217,2020-08-15 20:00:00+00:00,2020-08-16 08:00:00+00:00,0 days 12:00:00,Long1
0.08573990000000001,3573,3577,11680.58,11691.49,,,-0.06653716329659853,1.0019594722965,-6.643805358988019e-05,2020-08-31 08:00:00+00:00,2020-09-01 00:00:00+00:00,0 days 16:00:00,Long1
0.08671384,3826,3848,11549.38,11305.87,,,-22.10662042422982,0.99093324583,-0.022073706553944705,2020-10-12 12:00:00+00:00,2020-10-16 04:00:00+00:00,3 days 16:00:00,Long1
0.07677181,3905,3922,13042.159999999998,13221.26,,,12.74168602590498,1.0081451450951002,0.012725521692725748,2020-10-25 16:00:00+00:00,2020-10-28 12:00:00+00:00,2 days 20:00:00,Long1
0.07452566000000001,3928,3951,13436.950000000003,13402.18,,,-3.5913591367379767,1.0001019385379002,-0.0035863469760623362,2020-10-29 12:00:00+00:00,2020-11-02 08:00:00+00:00,3 days 20:00:00,Long1
0.07303675,3958,3983,13710.38,14643.52,,,67.11807454208758,1.0354383529125,0.06702681107307017,2020-11-03 12:00:00+00:00,2020-11-07 16:00:00+00:00,4 days 04:00:00,Long1
0.06341018,3993,4000,15802.390000000001,15167.49,,,-41.24102611468922,0.9819028326892001,-0.04115737809280748,2020-11-09 08:00:00+00:00,2020-11-10 12:00:00+00:00,1 days 04:00:00,Long1
0.05638062,4053,4071,17765.33,17887.82,,,5.9009887928234,1.0050733509765002,0.0058914427708349456,2020-11-19 08:00:00+00:00,2020-11-22 08:00:00+00:00,3 days 00:00:00,Long1
0.05254024,4083,4088,19064.99,18975.13,,,-5.720584483614427,0.9993185172144001,-0.0057109948654575915,2020-11-24 08:00:00+00:00,2020-11-25 04:00:00+00:00,0 days 20:00:00,Long1
0.04221053,4266,4329,23729.2,30743.06,,,294.90909646335115,1.1496514824489,0.2944314966370548,2020-12-24 20:00:00+00:00,2021-01-04 08:00:00+00:00,10 days 12:00:00,Long1
0.02981118,4337,4367,33697.75,37456.77,,,111.00022174183307,1.0606001017668,0.1104952924156655,2021-01-05 16:00:00+00:00,2021-01-10 16:00:00+00:00,5 days 00:00:00,Long1
0.02576682,4532,4535,39030.0,38050.0,,,-26.244536842799914,0.9930532428000001,-0.02609633615167814,2021-02-07 04:00:00+00:00,2021-02-07 16:00:00+00:00,0 days 12:00:00,Long1
0.022248630000000002,4553,4579,45190.05,47120.3,,,41.9185286463398,1.02688941116025,0.041692691754047766,2021-02-10 16:00:00+00:00,2021-02-15 00:00:00+00:00,4 days 08:00:00,Long1
0.02026912,4585,4623,49624.03,54524.94,,,98.28162891379692,1.0555039854032002,0.0977114417148306,2021-02-16 00:00:00+00:00,2021-02-22 08:00:00+00:00,6 days 08:00:00,Long1
0.02025934,4682,4687,49696.49,47289.81,,,-49.740187604720994,0.982439213521,-0.04940335122259138,2021-03-04 04:00:00+00:00,2021-03-05 00:00:00+00:00,0 days 20:00:00,Long1
0.01766809,4732,4749,56956.95,56150.79,,,-15.24250629940821,0.9991988650083,-0.015146770850615984,2021-03-12 12:00:00+00:00,2021-03-15 08:00:00+00:00,2 days 20:00:00,Long1
0.01710259,4773,4784,58831.33,56972.68000000001,,,-32.7780031551929,0.9902742516929501,-0.032577064040537534,2021-03-19 08:00:00+00:00,2021-03-21 04:00:00+00:00,1 days 20:00:00,Long1
0.01704287,4876,4878,59018.29000000001,59129.99,,,0.896895690618055,1.0067928883818,0.0008916873057487004,2021-04-05 12:00:00+00:00,2021-04-05 20:00:00+00:00,0 days 08:00:00,Long1
0.01682892,4908,4940,59769.13,61414.83,,,26.67565605993839,1.0196975840616003,0.026520513515923615,2021-04-10 20:00:00+00:00,2021-04-16 04:00:00+00:00,5 days 08:00:00,Long1
0.02472502,5609,5611,40692.24,40219.47,,,-12.689519529392012,1.0002718239921,-0.012612376585805931,2021-08-05 16:00:00+00:00,2021-08-06 00:00:00+00:00,0 days 08:00:00,Long1
0.02211174,5639,5648,45495.73,45243.61,,,-6.578014235725857,1.0032023469258,-0.006538848151244108,2021-08-10 16:00:00+00:00,2021-08-12 04:00:00+00:00,1 days 12:00:00,Long1
0.02181881,5654,5666,46103.51,45742.92,,,-8.869634600574237,1.0019899026741501,-0.00881740273137565,2021-08-13 04:00:00+00:00,2021-08-15 04:00:00+00:00,2 days 00:00:00,Long1
0.02042752,5712,5722,49239.219999999994,48310.74,,,-19.96289564904955,0.9963518794496,-0.01984708490508176,2021-08-22 20:00:00+00:00,2021-08-24 12:00:00+00:00,1 days 16:00:00,Long1
0.02053436,5730,5731,48973.31999999999,47911.79,,,-22.792576034489688,0.9947368636898001,-0.02266484189758826,2021-08-25 20:00:00+00:00,2021-08-26 00:00:00+00:00,0 days 04:00:00,Long1
0.02032078,5779,5792,49476.83,49857.14,,,6.718923966351612,1.0092718754483,0.006682784952067379,2021-09-03 00:00:00+00:00,2021-09-05 04:00:00+00:00,2 days 04:00:00,Long1
0.02105344,5968,6017,47758.23,55329.77999999999,,,158.32199501537264,1.0851786166272,0.15745989738313143,2021-10-04 12:00:00+00:00,2021-10-12 16:00:00+00:00,8 days 04:00:00,Long1
0.01694478,6031,6051,59431.71000000001,60933.03999999999,,,24.41992945314735,1.0197771042525,0.024248799588636908,2021-10-15 00:00:00+00:00,2021-10-18 08:00:00+00:00,3 days 08:00:00,Long1
