Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag
0.18947872000000002,595,609,5275.0,5399.75,,,22.62615133683996,1.01131898316,0.022637464454976365,2019-04-22 08:00:00+00:00,2019-04-24 16:00:00+00:00,2 days 08:00:00,Long1
0.12760547,762,776,7834.51,7628.430000000001,,,-27.283513120740803,0.9865778631409,-0.027290981822730393,2019-05-20 12:00:00+00:00,2019-05-22 20:00:00+00:00,2 days 08:00:00,Long1
0.0820647,995,999,12178.85,11616.29,,,-47.14268814477891,0.9763705127790001,-0.047168457612992876,2019-06-28 08:00:00+00:00,2019-06-29 00:00:00+00:00,0 days 16:00:00,Long1
0.08506778,1248,1253,11743.37,11395.23,,,-30.599671596354032,0.984174667154,-0.030630841061807683,2019-08-09 12:00:00+00:00,2019-08-10 08:00:00+00:00,0 days 20:00:00,Long1
0.10640531,2312,2315,9385.59,9270.0,,,-13.291916701491381,0.99252691859145,-0.013309530354511425,2020-02-03 00:00:00+00:00,2020-02-03 12:00:00+00:00,0 days 12:00:00,Long1
0.10325177,2944,2947,9670.96,9530.0,,,-15.545636052049609,0.9912665528496001,-0.01556830759304146,2020-05-18 12:00:00+00:00,2020-05-19 00:00:00+00:00,0 days 12:00:00,Long1
0.10493071,3023,3034,9514.74,9468.81,,,-5.815446200210365,0.9959786899102501,-0.005824833363812424,2020-05-31 16:00:00+00:00,2020-06-02 12:00:00+00:00,1 days 20:00:00,Long1
0.08423022000000001,3480,3483,11852.4,11750.65,,,-9.5644699320854,0.9940450470855,-0.009580466825284217,2020-08-15 20:00:00+00:00,2020-08-16 08:00:00+00:00,0 days 12:00:00,Long1
0.08546105,3573,3577,11680.58,11691.49,,,-0.06632076593684832,0.9987008214367501,-6.643805358988041e-05,2020-08-31 08:00:00+00:00,2020-09-01 00:00:00+00:00,0 days 16:00:00,Long1
0.08758874,3842,3848,11396.83,11305.87,,,-8.961322234198901,0.9942504437990001,-0.008977176109497012,2020-10-15 04:00:00+00:00,2020-10-16 04:00:00+00:00,1 days 00:00:00,Long1
0.0728021,3958,3983,13710.38,14643.52,,,66.90243986240507,1.0321117315950001,0.06702681107307017,2020-11-03 12:00:00+00:00,2020-11-07 16:00:00+00:00,4 days 04:00:00,Long1
