scope,market,variant_with_long2,variant_without_long2,delta_net_pnl,delta_profit_factor,delta_max_drawdown_pct,delta_win_rate,delta_avg_trade,Long2_count,Long2_total_pnl,Long2_avg_pnl,Long2_win_rate,long2_delta_effect,notes,breadth_summary
aggregate,ALL_4H_MARKETS,long_only_long1_long2,long_only_long1_only,3005.742976780786,0.07033503890480541,0.013972634179132526,-6.203987492899245,0.7344208492062387,528,2469.2645025640118,4.676637315462144,41.09848484848485,long2_improves_result,delta compares full variant outcomes; Long2_total_pnl is closed Long2 trade PnL only and may differ from variant delta due lifecycle interaction,delta_positive_markets=11;delta_negative_markets=8
market,AAVEUSDT,long_only_long1_long2,long_only_long1_only,-81.54713322489988,-0.05286073885120235,0.1451037794568455,-11.313276887047387,-1.0308887832732139,30,-7.277030635718116,-0.24256768785727054,40.0,long2_worsens_result,delta compares full variant outcomes; Long2_total_pnl is closed Long2 trade PnL only and may differ from variant delta due lifecycle interaction,
market,ADAUSDT,long_only_long1_long2,long_only_long1_only,310.89930290268967,0.16718566457709083,0.07891945477560558,-2.597402597402599,3.2514468169681834,18,269.30290393696947,14.961272440942748,44.44444444444444,long2_improves_result,delta compares full variant outcomes; Long2_total_pnl is closed Long2 trade PnL only and may differ from variant delta due lifecycle interaction,
market,ATOMUSDT,long_only_long1_long2,long_only_long1_only,-215.22496311261784,-0.19851511008075573,0.08674108430203331,-17.47655583972719,-4.145682472989784,20,-142.02930856605903,-7.1014654283029515,25.0,long2_worsens_result,delta compares full variant outcomes; Long2_total_pnl is closed Long2 trade PnL only and may differ from variant delta due lifecycle interaction,
market,AVAXUSDT,long_only_long1_long2,long_only_long1_only,-15.395036034926306,-0.1359618570302754,0.03166328594701451,-13.478260869565219,-2.7633278974272484,20,-72.61413820099958,-3.630706910049979,30.0,long2_worsens_result,delta compares full variant outcomes; Long2_total_pnl is closed Long2 trade PnL only and may differ from variant delta due lifecycle interaction,
market,BCHUSDT,long_only_long1_long2,long_only_long1_only,108.04937077104114,0.07030264540359588,0.08932188768919769,-3.2507482540738337,1.4184213809825235,27,-6.217127976046572,-0.23026399911283602,40.74074074074074,long2_improves_result,delta compares full variant outcomes; Long2_total_pnl is closed Long2 trade PnL only and may differ from variant delta due lifecycle interaction,
market,BNBUSDT,long_only_long1_long2,long_only_long1_only,1183.0734590342036,0.4073746596194461,0.036047862795907104,-4.835252327290547,2.6925701730258105,50,1181.693909296226,23.63387818592452,52.0,long2_improves_result,delta compares full variant outcomes; Long2_total_pnl is closed Long2 trade PnL only and may differ from variant delta due lifecycle interaction,
market,BTCUSDT,long_only_long1_long2,long_only_long1_only,76.89553589177376,0.008122635758308405,0.04216439844363373,-4.425929365563718,-0.258785605523141,52,156.19895622846113,3.0038260813165603,42.30769230769231,long2_improves_result,delta compares full variant outcomes; Long2_total_pnl is closed Long2 trade PnL only and may differ from variant delta due lifecycle interaction,
market,DOGEUSDT,long_only_long1_long2,long_only_long1_only,-62.35322852336685,0.006703129325573487,0.08421362171145974,-10.364842454394697,0.5790749562277542,13,-50.57835410837876,-3.890642623721443,23.076923076923077,long2_worsens_result,delta compares full variant outcomes; Long2_total_pnl is closed Long2 trade PnL only and may differ from variant delta due lifecycle interaction,
market,DOTUSDT,long_only_long1_long2,long_only_long1_only,-32.76456577533099,0.026297527689148892,0.05371514092997742,-3.030303030303031,2.4156438864531697,10,-61.25695480646939,-6.125695480646939,30.0,long2_worsens_result,delta compares full variant outcomes; Long2_total_pnl is closed Long2 trade PnL only and may differ from variant delta due lifecycle interaction,
market,ETCUSDT,long_only_long1_long2,long_only_long1_only,9.434791852210765,0.011994259436605259,0.045253669755263015,-6.879606879606875,0.32979456037164123,19,-18.191953386788576,-0.9574712308836093,36.84210526315789,long2_improves_result,delta compares full variant outcomes; Long2_total_pnl is closed Long2 trade PnL only and may differ from variant delta due lifecycle interaction,
market,ETHUSDT,long_only_long1_long2,long_only_long1_only,728.6998401197634,0.3524998682232867,-0.10782531505064696,-3.126970117261372,2.393361455381301,50,636.8861067107822,12.737722134215645,52.0,long2_improves_result,delta compares full variant outcomes; Long2_total_pnl is closed Long2 trade PnL only and may differ from variant delta due lifecycle interaction,
market,FILUSDT,long_only_long1_long2,long_only_long1_only,129.43062124306743,-0.15465178160061033,0.009495753874566581,-11.111111111111128,3.4319670405366374,3,123.07623658710642,41.02541219570214,33.33333333333333,long2_improves_result,delta compares full variant outcomes; Long2_total_pnl is closed Long2 trade PnL only and may differ from variant delta due lifecycle interaction,
market,LINKUSDT,long_only_long1_long2,long_only_long1_only,-42.17682387291279,-0.040418206613872076,0.08360489484127154,-8.518316019682878,-0.8819132297155672,36,2.096378871473428,0.05823274642981745,30.555555555555557,long2_worsens_result,delta compares full variant outcomes; Long2_total_pnl is closed Long2 trade PnL only and may differ from variant delta due lifecycle interaction,
market,LTCUSDT,long_only_long1_long2,long_only_long1_only,287.6969078145048,0.1351183517221839,0.04141645398495486,-4.771856495994413,-0.663895364465465,45,104.10610760401217,2.313469057866937,55.55555555555556,long2_improves_result,delta compares full variant outcomes; Long2_total_pnl is closed Long2 trade PnL only and may differ from variant delta due lifecycle interaction,
market,NEARUSDT,long_only_long1_long2,long_only_long1_only,-116.98463378642919,-0.03356710381751926,0.28696601926817555,-10.704505850136918,-0.5929770962850762,24,-134.12641299228846,-5.588600541345353,25.0,long2_worsens_result,delta compares full variant outcomes; Long2_total_pnl is closed Long2 trade PnL only and may differ from variant delta due lifecycle interaction,
market,SOLUSDT,long_only_long1_long2,long_only_long1_only,165.3260207146668,0.01176228496305165,0.0893428838601551,-5.544329376105075,-0.5363897578918735,39,41.23295184309549,1.057255175463987,46.15384615384615,long2_improves_result,delta compares full variant outcomes; Long2_total_pnl is closed Long2 trade PnL only and may differ from variant delta due lifecycle interaction,
market,TRXUSDT,long_only_long1_long2,long_only_long1_only,108.29046262841439,0.05071258854128302,-0.008065725844752514,-5.573113947260488,0.5067165105508125,49,83.99122247333636,1.7141065810884972,42.857142857142854,long2_improves_result,delta compares full variant outcomes; Long2_total_pnl is closed Long2 trade PnL only and may differ from variant delta due lifecycle interaction,
