EntryTime,ExitTime,Tag,PnL,ReturnPct,entry_extension_atr,pullback_band_position_atr,ema20_gap_atr,atr_ratio,adx,rsi,di_spread,early_upside_3_atr,early_drawdown_3_atr,close_change_2_atr,closes_above_entry_3,closes_above_ema20_3,weekly_bull,daily_bull,archetype_label
2019-04-22 08:00:00+00:00,2019-04-24 16:00:00+00:00,Long1,22.62615133683996,0.022637464454976365,1.3073889450848877,1.3073889450848877,0.4519584991645562,0.9840331761534066,17.490234290926296,55.486802661325484,1.6396468845032928,2.148279616369063,0.4141883100359616,1.3692274962889872,3,3,True,True,steady_continuation
2019-05-06 12:00:00+00:00,2019-05-17 00:00:00+00:00,Long1,280.24402377878755,0.2803207296134343,1.6526216333057466,1.6526216333057466,0.34461741523480194,1.0632859130012906,29.78949146243034,55.633126132722666,1.5507414037653042,2.7701546541593904,0.007867920385709836,0.1811777283340611,3,3,True,True,steady_continuation
2019-05-19 00:00:00+00:00,2019-05-22 20:00:00+00:00,Long1,-35.842347679162344,-0.035751987797378634,2.093665805887317,2.093665805887317,1.4306324269203734,0.9715899309168708,31.501749690452012,61.61429125059328,7.093633869165391,0.6377172970686432,0.46470521299466105,0.2057250179651547,3,3,True,True,late_expansion_chase
2019-06-18 20:00:00+00:00,2019-06-27 16:00:00+00:00,Long1,213.02481327916627,0.2125637385688568,1.8650593591500995,1.8650593591500995,0.28752671907269445,1.0879211106222197,44.281356623457555,56.89679098560995,6.418819684509103,0.588098238288882,0.21141926565279612,0.4201981479700557,3,3,True,True,late_expansion_chase
2019-06-28 08:00:00+00:00,2019-06-29 00:00:00+00:00,Long1,-47.37120162154921,-0.047168457612992876,1.4165407031148445,1.4165407031148445,0.4754718842830633,1.4671400458880561,37.30953536064776,55.85913330313096,0.3109044893653703,0.4197155114674081,0.7523938863213704,0.2642193812518389,2,3,True,True,fragile_breakout
2019-08-07 00:00:00+00:00,2019-08-10 08:00:00+00:00,Long1,-22.138334190949767,-0.022053981682807262,2.5017994742534038,2.5017994742534038,0.7146099078023928,1.2784041953278775,45.78224063426642,59.92055905458402,9.200552075992146,1.6593468716884323,0.5875017112306662,0.34301033408249804,2,3,True,True,late_expansion_chase
2020-01-31 12:00:00+00:00,2020-02-02 00:00:00+00:00,Long1,-8.775631182375356,-0.008744121278183796,2.220925575770377,2.220925575770377,0.466469282270233,0.9826988475624017,33.79610881668937,58.919720994917384,3.951051467267213,0.8405116526834623,0.55625053127568,0.09187019021671057,2,3,True,True,late_expansion_chase
2020-02-03 00:00:00+00:00,2020-02-03 12:00:00+00:00,Long1,-13.35632431659338,-0.013309530354511425,1.4790936843880174,1.4790936843880174,0.2114593527334957,1.0248531274726629,18.625429016207384,54.58992038004959,3.1394674606623063,0.2874484327470339,0.8452427823692923,-0.23908476081447066,0,1,True,True,fragile_breakout
2020-02-05 08:00:00+00:00,2020-02-10 04:00:00+00:00,Long1,57.61497926126308,0.05742075844509954,1.6658293363415653,1.6658293363415653,1.039312806031936,0.9377586099058031,16.266295348604846,60.16369909705881,3.149874996103243,2.6955756494195917,0.0701244946071015,1.9640647068553716,3,3,True,True,late_expansion_chase
2020-02-11 12:00:00+00:00,2020-02-15 12:00:00+00:00,Long1,-18.951677266653753,-0.018876957576938025,2.984469569088639,2.984469569088639,1.882755182429234,1.169724957459711,25.082143436471306,65.11542172712217,14.781412748268394,1.0839546779256202,0.033079070877428424,0.39701719571689337,3,3,True,True,late_expansion_chase
2020-05-03 16:00:00+00:00,2020-05-04 04:00:00+00:00,Long1,-26.32533715328247,-0.026226494363381002,2.222294772527319,2.222294772527319,0.30277163659641215,0.9152866658208444,39.961784324341366,55.668636038571336,8.207411853307878,0.3851612622806747,1.632438865562689,-0.6593312196070115,1,1,True,True,late_expansion_chase
2020-05-04 12:00:00+00:00,2020-05-10 00:00:00+00:00,Long1,-26.534307907778906,-0.02644161279385159,1.830931224798594,1.830931224798594,0.2870088187984305,0.9461881287998298,30.168222891393988,54.49658153842437,4.347118057772899,0.48267749114001324,0.4941292512239237,0.11338188909523819,2,3,True,True,late_expansion_chase
2020-05-18 12:00:00+00:00,2020-05-19 00:00:00+00:00,Long1,-15.618755749161608,-0.01556830759304146,1.2218007319504587,1.2218007319504587,0.40969254926515625,0.9244623893595445,16.84092527861492,55.632225836860584,2.423909816633227,0.3658065700402668,0.7744878987061332,0.2740937614878128,2,2,True,True,fragile_breakout
2020-05-30 20:00:00+00:00,2020-06-02 12:00:00+00:00,Long1,-24.66856755980353,-0.024592715091794743,2.7359849436626975,2.7359849436626975,1.9192440854251884,0.9948911438362549,27.698654742144623,70.20345606672447,17.944280310448065,0.015298553398056811,1.3266798148521552,-0.889664559231479,0,3,True,True,late_expansion_chase
2020-06-04 12:00:00+00:00,2020-06-05 08:00:00+00:00,Long1,-14.54388663413781,-0.014502730586536776,1.716319515424268,1.716319515424268,1.0787574138709048,0.9744663672586495,17.655943354064853,59.316055506132216,0.5759740065632464,0.30567251125357675,0.6108184044747479,-0.23598339163202103,0,3,True,True,late_expansion_chase
2020-08-10 00:00:00+00:00,2020-08-10 08:00:00+00:00,Long1,-24.065921995144347,-0.02400130023148514,2.8777615639775793,2.8777615639775793,1.8143074591554875,0.9398293068170295,17.26648825883095,65.53093230143419,8.095213471295438,0.22496056086708824,3.138227874041096,-1.5504326734871916,0,3,True,True,late_expansion_chase
2020-08-15 20:00:00+00:00,2020-08-16 08:00:00+00:00,Long1,-9.60395747490415,-0.009580466825284217,1.147438028497798,1.147438028497798,0.5892801507926763,0.9249437163176552,18.59831770176521,59.14229757413561,2.3797523063665764,0.4618414551862615,0.7523264551767104,0.037788086789696765,2,2,True,True,fragile_breakout
2020-08-31 08:00:00+00:00,2020-09-01 00:00:00+00:00,Long1,-0.06659457436589866,-6.643805358988019e-05,1.0132305546327662,1.0132305546327662,0.922686698281418,0.9046087252978621,18.214560947672343,59.176872061481,1.905237197592271,1.051584977885694,0.574657636638093,0.3886463492610235,2,3,True,True,steady_continuation
2020-10-12 12:00:00+00:00,2020-10-16 04:00:00+00:00,Long1,-22.12569485733232,-0.022073706553944705,3.6441033435032724,3.6441033435032724,2.0336879397612804,1.1617299815932498,34.81060406657388,68.93659912813169,9.737604642388568,1.2219752506968888,0.9766921683762512,-0.15132354830465997,0,3,True,True,late_expansion_chase
2020-10-25 16:00:00+00:00,2020-10-28 12:00:00+00:00,Long1,12.75267976543458,0.01272552169272575,3.0543219696012875,3.0543219696012875,0.6805266776675052,0.9269347174942946,60.68796047434882,60.89415156686667,16.86926699047501,0.5907149393393027,0.38441038027784896,0.2829057281499791,1,3,True,True,late_expansion_chase
2020-10-29 12:00:00+00:00,2020-11-02 08:00:00+00:00,Long1,-3.5944577257674766,-0.003586346976062336,1.8438918341029014,1.8438918341029014,0.6842417274330701,1.1890745310788093,32.33318401010861,57.22710231537901,4.150370915140023,0.9121345132886427,0.5947682242381382,0.0733919329020324,2,3,True,True,late_expansion_chase
2020-11-03 12:00:00+00:00,2020-11-07 16:00:00+00:00,Long1,67.17598759349858,0.06702681107307017,1.2723672043169718,1.2723672043169718,0.5514309111392112,0.971767500925295,22.85193023111081,55.64711655965945,2.6148579809654713,1.52970829881652,0.2596457624674329,1.346606003919809,3,3,True,True,steady_continuation
2020-11-09 08:00:00+00:00,2020-11-10 12:00:00+00:00,Long1,-41.27661517860602,-0.04115737809280748,2.9624830780614193,2.9624830780614193,1.5670282169584917,1.0133673264552754,26.593159775400856,65.52138307066967,10.95607295642629,0.015996358086851462,2.6532395272682416,-1.1774756828692385,0,2,True,True,late_expansion_chase
2020-11-16 04:00:00+00:00,2020-11-22 08:00:00+00:00,Long1,100.95711605142779,0.10070691303306105,2.0558044004918767,2.0558044004918767,0.9060698956645014,0.9026778798330832,16.016782757322186,59.008098992354654,3.4503630203024898,2.2905876174742716,0.26629779094490813,0.8019245871498694,2,3,True,True,late_expansion_chase
2020-11-24 08:00:00+00:00,2020-11-25 04:00:00+00:00,Long1,-5.730946598924628,-0.0057109948654575915,2.816758142973628,2.816758142973628,1.5581697397576153,1.0302925183726805,21.065583425771568,64.848207234188,3.1140834441861323,0.8606623585274479,0.541421249779345,0.23103038959058544,3,3,True,True,late_expansion_chase
2020-12-24 20:00:00+00:00,2021-01-04 08:00:00+00:00,Long1,295.44322385821266,0.2944314966370548,1.8143178929902388,1.8143178929902388,0.7693486102986218,0.926486729777965,17.802456970969363,58.57991350248426,0.7382181478144965,1.6240244849655054,0.5043723867995454,-0.13544343729414118,1,3,True,True,late_expansion_chase
2021-01-05 16:00:00+00:00,2021-01-10 16:00:00+00:00,Long1,111.20125041536568,0.1104952924156655,2.362542441145873,2.362542441145873,1.2647598344673079,1.2148915959761961,24.656348510234416,62.80932741063048,3.2756080982481066,1.3735807561296618,0.27204976475792036,0.27874892797062684,3,3,True,True,late_expansion_chase
2021-02-07 04:00:00+00:00,2021-02-07 16:00:00+00:00,Long1,-26.292072104599917,-0.02609633615167814,2.1942434316517185,2.1942434316517185,0.6069487428856394,1.023733408040869,29.94778963331732,58.54130680422095,4.839220189866939,0.6195337211771701,1.5525330117260725,-1.0253652956360473,1,1,True,True,late_expansion_chase
2021-02-07 20:00:00+00:00,2021-02-15 00:00:00+00:00,Long1,215.01338397805316,0.21346835189682148,1.6494985157032676,1.6494985157032676,0.3500484397036138,1.067553436541894,24.020502449508516,55.732682564820664,2.7273967271850807,0.6192286647623475,0.7103564435237691,0.4175677329023027,2,2,True,True,fragile_breakout
2021-02-15 12:00:00+00:00,2021-02-22 08:00:00+00:00,Long1,137.59656382356792,0.13631701305601332,1.910994383579457,1.910994383579457,0.33143406569278955,0.9513132855034822,21.32892554156598,56.34545291405826,0.41692566099353456,1.3199085944599487,0.7130389947982513,-0.021142386550355333,2,3,True,True,late_expansion_chase
2021-03-04 04:00:00+00:00,2021-03-05 00:00:00+00:00,Long1,-49.935030145904996,-0.04940335122259138,0.5442419872111103,0.5442419872111103,0.3927472307782985,0.9189677783693908,21.765754999863763,54.075377033032176,5.494167633881698,0.6638882041060213,1.3205658157749671,-0.17784666263768195,0,2,True,True,noisy_transition
2021-03-08 08:00:00+00:00,2021-03-15 08:00:00+00:00,Long1,112.04916008088166,0.1109108691398786,0.9977648298626786,0.9977648298626786,0.6513300057074992,0.9287835214502801,16.36020144280686,57.02501697203985,3.062106417753366,1.3856469817739527,0.2884837975811241,0.5917840055216259,3,3,True,True,steady_continuation
2021-03-19 08:00:00+00:00,2021-03-21 04:00:00+00:00,Long1,-32.9478863249161,-0.032577064040537534,1.3225514935570812,1.3225514935570812,0.7766274211292289,0.9518459288129374,20.923786819620634,56.78737113598597,7.733940624193309,0.40151250942189165,0.5554339415211019,-0.0030081748314575284,1,3,True,True,noisy_transition
